course_code,course_name,credits,theory_hours
630051,Giáo dục HN HS khuyết tật ở TH,3,0
630052,Khoá luận tốt nghiệp (TH),5,0
630053,Thủ công,2,0
63006,PP Dạy Học Tự Nhiên - Xã Hội,6,0
63007,Toán Và PP DH Toán,9,0
63008,Rèn Luyện Nghiệp Vụ SP TX 5,1,0
63009,Quản Lý HCNN & QL Ngành,2,30
630098,NM LT XS và TK Toán,2,0
630099,Thủ công - Kỹ thuật,3,0
63010,Thực Tập Sư Phạm 2,7,0
630100,Cơ sở LT TH và logic Toán,3,0
630101,Cơ sở Tự nhiên - Xã hội,3,0
630102,PP dạy học thể dục ở TH,2,0
630103,ĐĐ và PP GD đạo đức ở TH,3,0
630104,Tiếng việt & PP DH TV ở TH,5,0
630105,Toán và PP DH Toán ở TH,7,0
630106,PPTC CTĐTNTPHCM&TCHĐN giờ LL,2,0
630107,PP Dạy học Tự nhiên - Xã hội,3,0
630108,Anh văn,6,0
630109,Sinh lý học lứa tuổi tiểu học,2,30
63011,Rèn Luyện Nghiệp Vụ SP TX 6,1,0
630110,Toán 1,2,0
630111,Tiếng Việt 1,2,15
630112,Âm nhạc 1,2,15
630113,Toán 2,2,0
630114,Tâm lý học lứa tuổi và tâm lý học sư phạm,3,0
630115,Tiếng Việt 2,2,0
630116,âm nhạc 2,2,0
630117,Mỹ thuật 1,2,0
630118,Dạy học ghép lớp,2,0
630119,Văn học 1,3,0
63012,Rèn Luyện Nghiệp Vụ SP TX 3,1,15
630120,Rèn luyện nghiệp vụ sư phạm thường xuyên 1,2,0
630121,Mỹ thuật 2,2,0
630122,Toán 3,2,0
630123,Tiếng Việt 3,2,0
630124,Ứng dụng công nghệ thông tin trong dạy học tiểu học,1,0
630125,Lý luận và phương pháp dạy học tiếng Việt ở tiểu học 1,3,0
630126,Lý luận và phương pháp dạy học toán ở tiểu học 1,3,0
630127,Giáo dục kỹ năng sống ở tiểu học,2,0
630128,Tổ chức các hoạt động theo hướng tích hợp ở tiểu học,2,0
630129,Văn học 2,2,0
63013,Vẽ Theo Mẫu,2,0
630130,Lý luận và phương pháp dạy học tiếng Việt ở tiểu học 2,3,15
630131,Lý luận và phương pháp dạy học toán ở tiểu học 2,3,15
630132,Đánh giá kết quả giáo dục ở tiểu học,2,0
630133,Tổ chức các hoạt động giáo dục ngoài giờ lên lớp và PP CT Đội TNTP HCM,2,0
630134,Phương pháp dạy học thủ công -  kỹ thuật,2,0
630135,Giao tiếp sư phạm ở trường tiểu học,2,15
630136,Toán nâng cao,2,0
630137,Tiếng Việt nâng cao,2,0
630138,Toán 4,2,0
630139,Phương pháp dạy học Tiếng Việt cho học sinh dân tộc ở tiểu học,3,0
63014,Tiếng Việt,8,0
630140,Lịch sử giáo dục Việt Nam,2,0
630141,Phương pháp dạy học Thủ công - Kỹ thuật,2,0
630142,Ứng dụng công nghệ thông tin trong dạy học ở tiểu học,1,0
630143,Tổ chức các hoạt động giáo dục ngoài giờ lên lớp & PP công tác ĐTNTP HCM & HĐ trải nghiệm sáng tạo,2,0
630144,Quản lý giáo dục tiểu học,2,15
630145,Giáo dục hòa nhập ở trường tiểu học,2,15
630146,Thực tập cuối khóa,4,0
630147,Quản lý hành chính nhà nước và Quản lý giáo dục và Đào tạo,2,30
630148,Dạy học lớp ghép,2,15
630149,"Thực tập chăm sóc nuôi dưỡng, chẩn đoán, phòng và điều trị trên gia súc độc vị",4,0
63015,Nhạc Lý Sơ Giản,2,0
630150,"Thực tập chăm sóc nuôi dưỡng, chẩn đoán, phòng và điều trị trên gia súc đa vị",4,30
630151,"Thực tập chăm sóc nuôi dưỡng, chẩn đoán, phòng và điều trị trên chó, mèo",3,15
630152,Thủ công - Kỹ thuật,2,0
630153,Tiếng Việt thực hành tiểu học,2,0
630154,Âm nhạc,2,15
630155,Mỹ thuật,2,0
630156,Công tác Đội TNTP HCM và hoạt động trải nghiệm,2,0
630157,Lý luận và phương pháp dạy học tiếng Việt ở tiểu học 1,3,0
630158,Lý luận và phương pháp dạy học Toán ở tiểu học 1,3,30
630159,Phương pháp dạy học Tự nhiên - Xã hội,3,0
63016,Vẽ Trang Trí,2,0
630160,Phương pháp dạy học Tiếng Việt cho học sinh dân tộc ở tiểu học,3,30
630161,Cơ sở lý thuyết tập hợp và Logic toán ở tiểu học,2,15
630162,Cơ sở văn hóa Việt Nam ở tiểu học,2,15
630163,Cơ sở văn học của dạy học môn Tiếng Việt ở tiểu học,2,15
630164,Ngữ âm và từ vựng tiếng Việt,2,15
630165,Rèn luyện nghiệp vụ sư phạm thường xuyên 1 (kĩ năng nghề nghiệp),1,0
630166,Tiếng Việt thực hành ở tiểu học,2,15
630167,Tâm lý học đại cương (tiểu học),2,15
630168,Cấu trúc đại số và Cơ sở tập hợp số ở tiểu học,2,15
630169,Rèn luyện nghiệp vụ sư phạm thường xuyên 2 (kĩ năng nghiệp vụ),1,0
63017,Lý Luận Dạy Học Tiểu Học,2,0
630170,Mĩ thuật,2,15
630171,Giáo dục môi trường ở tiểu học,2,15
630172,Công tác Đội thiếu niên tiền phong Hồ Chí Minh,1,0
630173,Giáo dục kỹ năng sống và hoạt động trải nghiệm ở tiểu học,2,15
630174,Tư vấn tâm lí học đường ở tiểu học,1,0
630175,Lịch sử giáo dục Việt Nam,2,15
630176,Giáo dục vì sự phát triển bền vững,2,15
630177,Lý luận dạy học tiểu học và Lý luận giáo dục tiểu học,2,15
630178,Rèn luyện nghiệp vụ sư phạm thường xuyên 3 (thực hành nghề nghiệp),1,0
630179,Cơ sở lý thuyết số ở tiểu học,2,15
63018,Đạo Đức Và PPGD ĐĐ ở TH,3,0
630180,Trí tuệ nhân tạo trong giáo dục tiểu học,2,15
630181,Cơ sở lí luận của việc dạy học Tiếng Việt ở tiểu học,3,30
630182,Dạy học tích hợp và Giáo dục STEM ở tiểu học,3,30
630183,Đánh giá kết quả giáo dục ở tiểu học,2,15
630184,Giáo dục hòa nhập ở tiểu học,2,15
630185,Văn học thiếu nhi,2,15
630186,Xác suất và Thống kê toán ở Tiểu học,2,15
630187,Dạy học phát triển năng lực môn Tin học và Công nghệ ở tiểu học,2,15
630188,Phương pháp dạy học phát triển năng lực môn Tiếng Việt ở tiểu học,3,15
630189,Phương pháp dạy học các môn học tự nhiên – xã hội ở tiểu học,3,30
63019,PP Dạy Học Tiếng Việt ở TH,6,0
630190,Phong cách học và ngữ dụng học tiếng Việt,2,15
630191,Thi pháp học văn học thiếu nhi,2,15
630192,Dạy học môn Toán ở tiểu học bằng tiếng Anh,2,15
63020,Bơi Lội Và PPDH Bơi Lội,1,0
63021,Đọc - Ghi Nhạc,2,30
63022,"Vẽ Tranh, Nặn, Tạo Dáng",3,0
63023,PP dạy Học Mĩ Thuật ở TH,3,0
63024,Một Số Kiến Thức CB Về TN-XH,4,30
63025,Ngoại Ngữ,10,60
63026,Học Hát,2,0
63027,PP Sử Dụng Đàn Phím Điện Tử,2,0
63028,PP Dạy Học Âm Nhạc ở TH,2,30
63029,Giáo Dục Môi Trường ở TH,2,0
63030,PP Tổ Chức CT Đội TNTP HCM,2,0
63031,Thực Tập Sư Phạm 1,3,0
63032,TH Công Tác Đội &Sao Nhi Đồng,1,0
63033,Rèn Luyện Nghiệp Vụ SP TX 4,1,0
63034,Rèn Luyện Nghiệp Vụ SP TX 1,1,15
63035,Rèn Luyện Nghiệp Vụ SP TX 2,1,0
63036,Rèn Luyện Nghiệp Vụ SP TX,6,0
63037,TLH lứa tuổi TH và TLH SP,4,0
63038,Lý Luận GD Tiểu Học,2,30
63039,Văn Học,5,0
63040,Các Tập Hợp Số,4,0
63041,PP Dạy Học Thể Dục,2,0
63042,Điền Kinh & PP DH Điền Kinh,2,0
63043,Thủ Công - Kỹ Thuật,4,0
63044,Những Vấn Đề Chung Của GDH,2,0
63045,"Thể Dục, Nhảy Dây & PP Dạy Học",2,30
63046,PP Dạy Thủ Công - KT,2,30
63047,Tiếng Việt Thực Hành,3,0
63048,Tiếng Viêt,9,0
63049,RKNSDTV,5,0
63050,Văn Học,9,0
63051,Tập Hợp - Lôgic,3,0
63052,Số Hình Đại Lượng,5,0
63053,Tâm Lí Học,5,75
63054,Giáo Dục Học,6,0
63055,Đại số - Giải Tích,8,0
63056,Hình Học,5,0
63057,Y Tế Cộng Đồng,6,0
63058,Anh Văn,20,0
63059,Vật Lý,12,0
63060,Hóa Học,6,0
63061,Sinh Học,8,0
63062,Lịch Sử- PP Kể Chuyện Lịch Sử,6,0
63063,Địa Lý,6,0
63064,Tin Học,4,0
63065,PP DH Sức Khỏe,3,45
63066,PP DH Tiếng Việt,9,0
63067,PP DH Toán,7,0
63068,PP DH Tự Nhiên Xã Hội,5,75
63069,LĐKT & PPDH,6,0
63070,Anh Văn 10,7,105
63071,Anh Văn 11,7,0
63072,Anh Văn 12,7,0
63073,Một Số Kiến Thức CB Về TN-XH,4,0
63074,Sinh Lý Trẻ Lứa Tuổi TH,2,0
63075,Tâm Lý Học Đại Cương,2,0
63076,TLH Lứa Tuổi TH & TLH Sư Phạm,2,30
63077,Đại Số,3,0
63078,Lý Luận Văn Học,4,0
63079,Ngoại Ngữ,8,0
63080,PTKTDH & ƯDCNNTT Trong DH ở TH,4,60
63081,Văn Học,5,0
63082,PPNC Khoa Học Giáo Dục,2,0
63083,Hình Học,3,0
63084,Xác Xuất Thống Kê,2,0
63085,Giải Toán ở Tiểu Học,3,0
63086,Tiếng Việt,4,0
63087,Giáo Dục Môi Trường ở Tiểu Học,2,30
63088,Lý Luận Dạy Học ở Tiiểu Học,2,0
63089,Lý Luận Giáo Dục ở Tiiểu Học,2,0
63090,PP Dạy Học Toán ở Tiểu Học,4,0
63091,Kiểm Tra & Đánh Giá KQ GD ở TH,2,0
63092,PP Dạy Tiếng Việt ở Tiểu Học,3,0
63093,TH TC Các HĐGD Ngoải Giờ LL,2,30
63094,Rèn Luyện NVSPTX,2,0
63095,Thi Tốt Nghiệp,20,0
63096,Rèn Luyện Nghiệp Vụ SP TX,6,0
63097,Tiếng Việt và PPDH TV,9,135
63098,NM LT Xác Suất Và TK Toán,2,0
63099,Quản lý hành chính Nhà nước & quản lý ngành GD&ĐT,2,0
63100,Lý luận dạy học tiểu học & Lý luận giáo dục tiểu học,4,0
63101,Văn học,3,0
63102,Tiếng Việt,4,0
63103,Tiếng Việt thực hành,3,0
63104,Tiếng Việt & phương pháp dạy học Tiếng Việt ở tiểu học,4,0
63105,Toán & phương pháp dạy học Toán ở tiểu học,5,0
63106,Đạo đức và phương pháp giáo dục đạo đức ở tiểu học,3,0
63107,Thủ công - Kỹ thuật,2,0
63108,Cơ sở Tự nhiên - Xã hội,3,0
63109,Phương pháp dạy học thủ công Kỹ thuật,3,30
63110,Phương pháp dạy học Tự nhiên - Xã hội,4,30
63111,Giáo dục môi trường ở Tiểu học,2,0
63112,Âm nhạc & phương pháp dạy học âm nhạc ở tiểu học,3,0
63113,Mĩ thuật & phương pháp dạy học mĩ thuật ở tiểu học,3,0
63114,Phương pháp TC công tác đội TNTP HCM & TC các HĐ ngoài giờ lên lớp,3,0
63115,"Kiểm tra, đánh giá kết quả giáo dục ở tiểu học",2,0
640000,Toán (9/12),0,0
640001,Văn - Tiếng Việt (9/12),0,0
640002,Sinh học (9/12),0,0
640003,Lịch sử (9/12),0,0
640004,Địa lý (9/12),0,0
640005,Hóa học (9/12),0,45
640006,Toán (9/12),0,90
640007,Văn - Tiếng Việt (9/12),0,110
640008,Vật lý (9/12),0,115
640009,Hóa học (9/12),0,0
640010,Tổ chức hoạt động âm nhạc,3,0
640011,TV và PPPT lời nói cho trẻ em,3,0
640012,Toán và PPHTBT BĐ về Toán,3,0
640013,MTXQ và PPHD trẻ LQ với MTXQ,3,0
640014,Thực hành sư phạm,3,0
640015,VH và PP cho trẻ LQ với VH,3,30
640016,Kỹ năng giao tiếp,2,15
640017,PP giáo dục thể chất,3,30
640018,Thực tập tốt nghiệp,5,0
640019,LL và PP PT ngôn ngữ cho trẻ,3,0
640020,Âm nhạc và múa,3,0
640021,Thực hành sư phạm,2,0
640022,LL và PP tổ chức HĐTH cho trẻ,4,0
640023,Tổ chức HĐ vui chơi cho trẻ,2,0
640024,LL và PP HTBT TH SĐ cho trẻ em,3,30
640025,Dinh dưỡng trẻ em,2,0
640026,Thực tập sư phạm,2,0
640027,LL và PP HD trẻ LQ với MTXQ,3,0
640028,LL và PP tổ chức HĐAN cho TE,3,0
640029,LL và PP cho trẻ LQ với VHTN,3,0
640030,Giáo dục hòa nhập,2,0
640031,Tâm lý học xã hội,2,0
640032,Lịch sử giáo dục mầm non,2,0
640033,Logic học đại cương,2,15
640034,Tâm lý học trẻ em 1,2,0
640035,Mĩ thuật & PP DH mĩ thuật ở TH,2,0
640036,Giáo dục hòa nhập học sinh khuyết tật ở tiểu học,2,0
640037,Giáo dục kỹ năng sống,2,0
640038,Thực hành sư phạm (MN),2,0
640039,PP hình thành BTTHSĐ cho TE,2,15
640040,Giáo dục dinh dưỡng,2,0
640041,Giao tiếp sư phạm,2,15
640042,PP HD trẻ làm quen với MTXQ,2,0
640043,PP tổ chức HĐ âm nhạc cho TE,2,0
640044,PP cho trẻ làm quen với VH TN,2,0
640045,PP tổ chức HĐ tạo hình cho TE,2,0
640046,PP phát triển ngôn ngữ cho TE,2,0
640047,UD CNTT trong GD mầm non,2,0
640048,PP GD thể chất cho trẻ em,2,15
640049,Phòng bệnh và đảm bảo an toàn,2,0
640050,QLHCNN và QL giáo dục đào tạo,2,0
640051,Thực tập tốt nghiệp (MN),5,0
640052,UDCNTT trong GD mầm non,1,0
640053,Quản lý trong giáo dục mầm non,2,0
640054,Giáo dục MT trong trường MN,3,0
640055,Anh văn,4,0
640056,Cơ sở ngành (LLDH&GTSP..),4,0
640057,Cơ sở ngành (TLHTE2&GDHMN2),3,0
640058,Chuyên ngành (LL&PPPT NNTE),3,0
640059,Chuyên ngành (LL&PP PT NNTE & LL&PPHD trẻ làm quen với môi trường xung quanh),4,0
640060,Cơ sở ngành (LL DH & GT sư phạm ở trường MN),3,0
640061,Chuyên ngành (LL&PP PT NN cho trẻ và LL&PP TC HD TH cho trẻ),4,0
640062,Chuyên ngành (LL&PP phát triển ngôn ngữ cho trẻ em),4,0
640063,Logic học đại cương,1,0
64961,Máy chế biến,3,0
65000,Giải phẫu,4,0
650001,Ngoại ngữ cơ bản 1,3,0
650002,Sinh học và Di truyền,2,15
650003,Hoá học,2,0
650004,Vật lý và Lý sinh,2,15
650005,Giải phẫu,2,15
650006,Ngoại ngữ cơ bản 2,2,0
650007,Tâm lý y học - Đạo đức y học,2,30
650008,Hoá sinh,2,0
650009,Sinh lý,2,15
65001,Vật lý đại cương,2,0
650010,Vi sinh,2,15
650011,Ký sinh trùng,2,15
650012,Ngoại ngữ chuyên ngành,3,0
650013,Xác suất - Thống kê y học,2,0
650014,Sinh lý bệnh - Miễn dịch,2,15
650015,Các bệnh thông thường 1,3,0
650016,Tự chọn 1,2,0
650017,Tự chọn 2,2,0
650018,Các bệnh thông thường 2,3,0
650019,Tổ chức và quản lý hệ thống YT,2,0
65002,"Hoá vô cơ, hữu cơ",3,0
650020,Nguyên lý quản lý &các KNQL CB,2,0
650021,Chính sách y tế,2,0
650022,Dịch tễ học cơ bản,2,0
650023,Phòng chống thảm hoạ,2,0
650024,Sức khoẻ môi trường cơ bản,2,0
650025,Sức khoẻ nghề nghiệp cơ bản,2,0
650026,Thực tập cộng đồng 1,2,0
650027,Quản lý dịch vụ y tế,3,0
650028,Quản lý tài chính và kinh tế YT,2,30
650029,Sức khoẻ sinh sản,2,30
65003,Ngoại ngữ (Tiếng Anh) cơ bản 1,4,60
650030,Nhân học và XH học sức khoẻ,3,0
650031,Tự chọn 3,2,0
650032,Tự chọn 4,3,30
650033,Tự chọn 5,3,0
650034,Dân số và phát triển,2,0
650035,Dinh dưỡng -An toàn thực phẩm,2,0
650036,Nghiên cứu định tính,2,15
650037,Thực tập cộng đồng 2,2,0
650038,Tự chọn 6,2,15
650039,Tự chọn 7,2,0
65004,Di truyền học,2,0
650040,Tự chọn 8,2,0
650041,Tự chọn 9,2,0
650042,Nghiên cứu khoa học,2,0
650043,Nâng cao sức khoẻ,3,0
650044,Phục hồi chức năng dựa vào CĐ,2,15
650045,Tự chọn 10,2,0
650046,Tự chọn 11,2,0
650047,Tự chọn 12,2,0
650048,Tự chọn 13,2,0
650049,Tự chọn 14,2,0
65005,Nhật ngữ II (Ngoại ngữ II),3,0
650050,Phân loại bệnh tật &tử vong QT,2,0
650051,Tự chọn 15,3,30
650052,Kế hoạch y tế,3,0
650053,Thực tập nghề nghiệp 1,3,0
650054,Thực tập nghề nghiệp 2,3,0
650055,Thi tốt nghiệp (YT),7,0
650056,Hoá học,5,0
650057,Sinh học và Di truyền,5,0
650058,Xác suất - Thống kê y học,2,15
650059,Tin học ứng dụng,2,15
65006,Hoá sinh,3,0
650060,Vật lý và Lý sinh,4,0
650061,Giải phẫu 1 (đại cương-tứ chi),3,0
650062,Hóa học,2,30
650063,Hoá đại cương - vô cơ,3,0
650064,Dược lý,2,15
650065,Điều dưỡng cơ sở 1,2,0
650066,Giải phẫu - Sinh lý,3,0
650067,Sinh lý bệnh,2,0
650068,Vi sinh vật - ký sinh trùng,2,15
650069,Mô phôi,2,15
65007,Hoá học đại cương - Vô cơ,4,0
650070,Tổ chức y tế - CTYTQG-GDSK,2,0
650071,Sinh lý,3,30
650072,Sức khoẻ - NC sức khoẻ & HVCN,2,0
650073,Giải phẫu,3,30
650074,Hoá hữu cơ,2,0
650075,Hóa phân tích,3,30
650076,Vi sinh - Ký sinh trùng,3,0
650077,Điều dưỡng cơ sở II,3,0
650078,Dinh dưỡng - Tiết chế,2,15
650079,Sức khỏe môi trường,2,15
65008,Sinh lý,4,0
650080,Phương pháp NCKH trong Y học,2,15
650081,Chăm sóc SK người bệnh lao,1,0
650082,TH. Chăm sóc SK người bệnh lao,1,0
650083,Chăm sóc sức khỏe tâm thần,1,15
650084,TH. Chăm sóc SK tâm thần,1,0
650085,Quản lý điều dưỡng,2,15
650086,Chăm sóc SKNL bệnh Nội khoa II,2,0
650087,TH. CS SK NL bệnh nội khoa II,1,0
650088,Chăm sóc SK NL bệnh Ng khoa II,2,0
650089,TH. CS SK NL bệnh Ng khoa II,1,0
65009,Sinh học và di truyền,2,0
650090,Chăm sóc sức khỏe trẻ em II,1,0
650091,TH. Chăm sóc SK trẻ em II,1,0
650092,"SK PN, BM, GĐ và CS ĐD II",1,0
650093,"TH. SK PN, BM, GĐ và CS ĐD II",1,0
650094,CS N bệnh CC & CS tích cực,1,15
650095,TH. CS N bệnh CC & CS tích cực,1,0
650096,CS SK người cao tuổi,1,0
650097,TH. CS SK người cao tuổi,1,0
650098,Thực tập tốt nghiệp,4,0
650099,Anh văn chuyên ngành (ĐD),2,30
65010,Nhật ngữ 2 (Ngoại ngữ 2),4,0
650100,KN giao tiếp trong TH ĐD,2,0
650101,KS nhiễm khuẩn trong TH ĐD,2,0
650102,Giải phẫu 2 (ngực - bụng),3,0
650103,Giải phẫu 3 (đầu - mặt - cổ),2,0
650104,Truyền thông và giáo dục sức khoẻ,2,30
650105,Tâm lý học - Đạo đức Y học,2,0
650106,Dân số học,2,30
650107,Mô phôi,3,30
650108,Sinh lý 1,3,0
650109,Sinh lý 2,3,30
65011,Điều dưỡng cơ sở I,4,0
650110,Vi sinh,3,30
650111,Hoá sinh,3,0
650112,Giải phẫu bệnh,2,15
650113,Điều dưỡng cơ bản,2,15
650114,Huấn luyện kỹ năng 1,2,0
650115,Hoá sinh,3,0
650116,Điều dưỡng cơ bản,2,0
650117,Sinh lý bệnh – Miễn dịch,3,0
650118,Phẫu thuật thực hành,2,0
650119,Chẩn đoán hình ảnh,3,0
65012,Giải phẫu sinh lý,5,0
650120,Huấn luyện kỹ năng 2,2,0
650121,Anh văn chuyên ngành Y đa khoa,2,0
650122,Dược lý,4,0
650123,Dinh dưỡng và An toàn vệ sinh thực phẩm,2,15
650124,Dịch tễ học,2,15
650125,Sức khỏe môi trường và sức khỏe nghề nghiệp,2,15
650126,Tổ chức và quản lý y tế,2,15
650127,Thực tập cộng đồng 1,1,0
650128,Dược lý lâm sàng,1,0
650129,Huấn luyện kỹ năng 3,2,0
65013,Tâm lý Y học - Y đức,2,0
650130,Hóa sinh lâm sàng,2,30
650131,Sinh lý 3 (thăm dò chức năng),1,0
650132,Huyết học cơ bản,2,0
650133,Nội cơ sở 1,3,0
650134,Nội cơ sở 2,2,0
650135,Ngoại cơ sở 1,3,0
650136,Ngoại cơ sở 2,2,0
650137,Nội bệnh lý 1,4,0
650138,Nội bệnh lý 2,3,0
650139,Ngoại bệnh lý 1,4,0
65014,Xác suất - thống kê y dược,3,0
650140,Phụ sản 1,4,0
650141,Nhi 1,4,0
650142,Phụ sản 2,4,30
650143,Nhi 2,4,0
650144,Ngoại bệnh lý 2,3,0
650145,Lao,2,0
650146,Phục hồi chức năng,2,15
650147,Truyền nhiễm,3,0
650148,Y học cổ truyền,3,0
650149,Nội bệnh lý 3,4,0
65015,Pháp luật đại cương,2,0
650150,Dị ứng lâm sàng,1,0
650151,Y học gia đình,2,15
650152,Gây mê hồi sức,2,0
650153,Tai mũi họng,2,0
650154,Mắt,2,0
650155,Thần kinh,2,0
650156,Tâm thần,2,0
650157,Ung thư,2,0
650158,Da liễu,2,0
650159,Răng hàm mặt,2,0
65016,Phương pháp nghiên cứu KH,2,0
650160,Chương trình Y tế quốc gia,1,15
650161,Thực tập cộng đồng 2,1,0
650162,Y học thảm họa,1,0
650163,Nội bệnh lý 4,4,30
650164,Ngoại bệnh lý 3,4,0
650165,Phụ sản 3,4,0
650166,Nhi 3,4,0
650167,Định hướng cơ bản chuyên khoa nội tổng quát,7,0
650168,Định hướng cơ bản chuyên khoa ngoại tổng quát,7,0
650169,Định hướng cơ bản chuyên khoa phụ sản,7,0
65017,Di truyền học,2,0
650170,Định hướng cơ bản chuyên khoa nhi,7,0
650171,Định hướng cơ bản chuyên khoa lao và bệnh phổi,7,0
650172,Định hướng cơ bản chuyên khoa y học cổ truyền,7,0
650173,Hóa sinh 1,3,0
650174,Xét nghiệm cơ bản,3,0
650175,Vi sinh 1,3,30
650176,Ký sinh trùng 1,3,0
650177,Sinh lý bệnh – Miễn dịch,2,0
